generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1765431683-NPuYYsph5t1dOJJVS0pX,2025-12-11 05:41:23.632,0,,,,0.000938,135,77,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,585,390,,GenEval
gen-1765431681-qALYhB86Y2TPDNZRxVz8,2025-12-11 05:41:21.383,0,,,0,0.000787,626,240,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1590,536,,GenEval
gen-1765431679-tthzKjcTbWRDyvR6sVlR,2025-12-11 05:41:19.560,0,,,0,0.000755,626,227,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1412,523,,GenEval
gen-1765431670-7GYiHGia58SZscohSdqi,2025-12-11 05:41:10.444,0,,,0,0.005167,626,1992,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8915,583,,GenEval
gen-1765431661-gKr5Yep30VsccCq37xVG,2025-12-11 05:41:01.134,0,,,0,0.005079,391,1985,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8619,587,,GenEval
gen-1765431652-7ODERfpkKXmQtd6mZaEY,2025-12-11 05:40:52.157,0,,,0,0.005092,391,1990,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8891,1286,,GenEval
gen-1765431643-VhyfNsZlNqqYOIZajKbC,2025-12-11 05:40:43.212,0,,,0,0.005084,391,1987,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8845,592,,GenEval
gen-1765431638-7ZAY11v4LfnNDH3yW3Cn,2025-12-11 05:40:38.149,0,,,0,0.003201,351,570,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3639,1315,,GenEval
gen-1765431632-w4mjcqFrHUCGGNNBw2HD,2025-12-11 05:40:32.646,0,,,0,0.002468,373,419,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4507,715,,GenEval
gen-1765431628-S7FIfC0oqzk6afQD3GFX,2025-12-11 05:40:28.446,0,,,0,0.002748,378,474,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3133,607,,GenEval
gen-1765431627-ucXE2SXfgejdrLnzGe3y,2025-12-11 05:40:27.333,0,,,,0.000958,135,79,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,375,422,,GenEval
gen-1765431623-C3i9ps6v9hKlFIAkTWKt,2025-12-11 05:40:23.115,0,,,0,0.002116,316,360,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3471,643,,GenEval
gen-1765431621-TICh1GctXkNE6fYFNNZH,2025-12-11 05:40:20.989,0,,,,0.001145,300,77,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,631,883,,GenEval
gen-1765431613-EARoETTnr6wb7ulUEwdN,2025-12-11 05:40:13.984,0,,,0,0.002403,318,417,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4824,1731,,GenEval
gen-1765431612-sNhWzIq0krzgyATiTzew,2025-12-11 05:40:12.311,0,,,,0.000898,135,73,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,551,388,,GenEval
gen-1765431611-Hy9Ezp5g1SzxK4WQCbQd,2025-12-11 05:40:11.152,0,,,,0.000538,127,38,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,196,427,,GenEval
gen-1765431609-AVcwwAH1as0JtvAue4xs,2025-12-11 05:40:08.998,0,,,,0.000427,126,27,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,241,275,,GenEval
gen-1765431607-9ebXtp6ltr0UXoinK9ld,2025-12-11 05:40:07.527,0,,,,0.001063,155,87,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,611,152,,GenEval
gen-1765431605-83Y46rSIVZBRzKFkG3yl,2025-12-11 05:40:05.800,0,,,0,0.000543,361,174,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1588,796,,GenEval
gen-1765431596-qnHD1PJovARsmH3Ytctb,2025-12-11 05:39:56.632,0,,,0,0.005085,361,1991,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8656,745,,GenEval
gen-1765431595-1njjkAI8oFt7lWwH5Cbw,2025-12-11 05:39:55.188,0,,,,0.000972,130,81,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,561,300,,GenEval
gen-1765431584-LjNElOxMtrCiJ3eAadMf,2025-12-11 05:39:44.467,0,,,0,0.002588,361,992,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,5343,610,,GenEval
gen-1765431581-tzvglkncTZ2Xg7kdg9xz,2025-12-11 05:39:41.176,0,,,0,0.001857,297,312,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2512,666,,GenEval
gen-1765431575-gkKuHPO80zqfnaBEqKiY,2025-12-11 05:39:35.498,0,,,0,0.003458,373,617,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4257,1070,,GenEval
gen-1765431568-u0XpDXqoGLOcPF5iJNab,2025-12-11 05:39:28.225,0,,,0,0.004963,378,917,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,6356,607,,GenEval
gen-1765431566-MrC7C2BkmUI1EAu1KwhU,2025-12-11 05:39:26.633,0,,,,0.001022,130,86,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,823,437,,GenEval
gen-1765431563-99FYUTml6lvRh6D5xbVs,2025-12-11 05:39:23.824,0,,,0,0.001653,283,274,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2097,612,,GenEval
gen-1765431562-gu4YtWvUggO9y7hyd5jP,2025-12-11 05:39:22.417,0,,,,0.000555,252,24,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,168,458,,GenEval
gen-1765431558-dsnCrOdSmrL6Wh4rI8OX,2025-12-11 05:39:18.501,0,,,0,0.002007,287,344,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3026,755,,GenEval
gen-1765431557-Q2ikFSGS6fsnMjgwB8lf,2025-12-11 05:39:17.006,0,,,,0.001212,130,105,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,762,353,,GenEval
gen-1765431552-9qxDDwEpuuZT3k91qEHQ,2025-12-11 05:39:12.566,0,,-0.000176,0,0.001521,660,600,0,654,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,3891,736,,GenEval
gen-1765431550-Dm5TajwihOa1Qp3Uco1L,2025-12-11 05:39:10.020,0,,,0,0.000973,660,310,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2189,585,,GenEval
gen-1765431541-DpWMOwCPp8HVfRObqTKl,2025-12-11 05:39:01.520,0,,,0,0.00516,660,1985,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8404,801,,GenEval
gen-1765431536-sktppSB2TxIKNQtofjpi,2025-12-11 05:38:56.894,0,,,0,0.00302,385,527,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3343,1120,,GenEval
gen-1765431533-j6PbFJx3TJm9EwgqdTQV,2025-12-11 05:38:53.720,0,,,0,0.001468,408,212,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1796,1055,,GenEval
gen-1765431529-Tpg04aLpR4NgcqiRamx1,2025-12-11 05:38:49.215,0,,,0,0.002298,413,377,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3229,894,,GenEval
gen-1765431528-6digTFGjDFE85YoNkTor,2025-12-11 05:38:48.004,0,,,,0.000808,127,65,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,465,381,,GenEval
gen-1765431524-HDUWiHhRW6mCrQZh023I,2025-12-11 05:38:44.135,0,,,0,0.001232,327,181,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2553,1227,,GenEval
gen-1765431522-cmMMBEc7WmDOPkuTYVtg,2025-12-11 05:38:42.734,0,,,,0.00096,240,66,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,325,697,,GenEval
gen-1765431517-oreuxHP0Ysb3olPIpUt7,2025-12-11 05:38:37.742,0,,,0,0.002001,331,334,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4178,609,,GenEval
gen-1765431516-s9Y93u110zFccHRTJOXd,2025-12-11 05:38:36.345,0,,,,0.001028,127,87,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,609,306,,GenEval
gen-1765431514-JdoxsDbh5eWicvJkDEui,2025-12-11 05:38:34.579,0,,,0,0.000656,605,190,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1292,495,,GenEval
gen-1765431509-8sIsrFUJHotNk5Weh1vu,2025-12-11 05:38:29.666,0,,,0,0.002256,605,830,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,4659,572,,GenEval
gen-1765431507-M2dgUS9warn60zrvX3qk,2025-12-11 05:38:27.836,0,,,0,0.000699,605,207,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1487,609,,GenEval
gen-1765431499-uHghhd6peOksDtqTnBA7,2025-12-11 05:38:19.625,0,,,0,0.005108,479,1986,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8059,840,,GenEval
gen-1765431498-Ho4LO2NXw15YWtj5ybSp,2025-12-11 05:38:18.846,0,,,,0.000477,134,31,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,196,318,,GenEval
gen-1765431497-ZpwYZKWlp1qGwAybmOmm,2025-12-11 05:38:17.474,0,,,0,0.000563,479,168,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1298,891,,GenEval
gen-1765431496-8Ka9oSyLjKRKFD3Vb3uO,2025-12-11 05:38:16.569,0,,,,0.000667,134,50,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,314,280,,GenEval
gen-1765431495-0W07ajYvHbUAlwES9l9T,2025-12-11 05:38:15.025,0,,,0,0.000648,479,202,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1399,496,,GenEval
gen-1765431493-dsW0ry0TZv7PhkZBbJyv,2025-12-11 05:38:13.911,0,,,,0.000497,134,33,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,264,323,,GenEval
gen-1765431487-CVGSx752feTQPIIlsm5m,2025-12-11 05:38:07.336,0,,,0,0.002901,414,1111,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,6278,687,,GenEval
gen-1765431486-xz1NpFGBtHZ7UwQVbrLy,2025-12-11 05:38:06.229,0,,,,0.000525,148,34,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,458,372,,GenEval
gen-1765431484-qOBwn0YVw3RMQsVJP2xl,2025-12-11 05:38:04.580,0,,,0,0.000474,414,140,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1485,875,,GenEval
gen-1765431483-VyA3nGxwybHXxJ9m3m7S,2025-12-11 05:38:03.056,0,,,,0.000657,134,49,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,289,893,,GenEval
gen-1765431481-xqaBmJh96YFCWvdP9QoZ,2025-12-11 05:38:01.618,0,,,0,0.000449,414,130,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1175,531,,GenEval
gen-1765431477-gdJc99cGeA01kcNosmwq,2025-12-11 05:37:57.500,0,,,0,0.002821,376,489,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3421,519,,GenEval
gen-1765431474-Yawab4Ue5R2ZQC6zUTQ8,2025-12-11 05:37:54.439,0,,,0,0.002118,338,356,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2133,639,,GenEval
gen-1765431470-Lx14bREkcSKX2X7BX2AR,2025-12-11 05:37:50.744,0,,,0,0.001523,343,236,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2210,1127,,GenEval
gen-1765431469-LIf6FPLN7w3BDLmiDeST,2025-12-11 05:37:49.839,0,,,,0.000497,134,33,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,225,322,,GenEval
gen-1765431465-wiQ5IvUZuYilgQclfe0W,2025-12-11 05:37:45.825,0,,,0,0.002042,327,343,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2875,1011,,GenEval
gen-1765431464-UqivL94zsVI1vqTgcyDL,2025-12-11 05:37:44.952,0,,,,0.000632,266,30,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,166,317,,GenEval
gen-1765431461-XivWPkAmYLv5kYuf4zEc,2025-12-11 05:37:41.424,0,,,0,0.002139,329,362,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2770,670,,GenEval
gen-1765431460-0jrOP5wjCDzAjoYxM0lO,2025-12-11 05:37:40.448,0,,,,0.000507,134,34,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,247,365,,GenEval
gen-1765431457-OzCuOHPIYJ2UhJ63HCJo,2025-12-11 05:37:37.025,0,,,0,0.000888,769,263,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,3014,1833,,GenEval
gen-1765431455-RezbrocxusTOmJNsajDe,2025-12-11 05:37:35.081,0,,,0,0.000938,769,283,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1666,518,,GenEval
gen-1765431452-4ffA54qNw9lM9slUjert,2025-12-11 05:37:32.835,0,,,0,0.001013,769,313,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1941,598,,GenEval
gen-1765431451-Nokh74VaWM0Bm8MuDlI2,2025-12-11 05:37:31.782,0,,,,0.000455,140,28,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,126,504,,GenEval
gen-1765431450-HSM9JiZsuVOi0Ht1cDfE,2025-12-11 05:37:30.482,0,,,0,0.000539,530,152,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1052,440,,GenEval
gen-1765431440-rKDuRUKauanmBDmlp2U8,2025-12-11 05:37:20.855,0,,,0,0.005139,530,1992,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,9387,1423,,GenEval
gen-1765431439-Zy16FBh6oMmoc3FDWPYl,2025-12-11 05:37:19.953,0,,,,0.000448,135,28,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,239,307,,GenEval
gen-1765431438-5oea5BFnli7jKdUjPdiK,2025-12-11 05:37:18.505,0,,,0,0.000591,530,173,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1189,421,,GenEval
gen-1765431435-93cXC3lJf05OICuskrce,2025-12-11 05:37:15.419,0,,,0,0.0021,550,310,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2325,619,,GenEval
gen-1765431431-O2lh7jnsToWZUFhlWP8C,2025-12-11 05:37:11.825,0,,,0,0.002102,472,326,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2507,792,,GenEval
gen-1765431428-X0y8rAQyC3rNwUXzgulG,2025-12-11 05:37:08.141,0,,,0,0.001892,477,283,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2470,909,,GenEval
gen-1765431426-PdPVt2OFue7vhRSUD2br,2025-12-11 05:37:06.934,0,,,,0.00098,128,82,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,636,292,,GenEval
gen-1765431423-cPaqCGrwOE03xbgUX8ri,2025-12-11 05:37:03.535,0,,,0,0.002102,412,338,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2373,828,,GenEval
gen-1765431422-uLKxWAr4LwVTVYsqG80t,2025-12-11 05:37:02.640,0,,,,0.000713,243,41,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,193,349,,GenEval
gen-1765431419-NnDeBV2nA6vaUBncGqph,2025-12-11 05:36:59.444,0,,,0,0.001829,414,283,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2533,577,,GenEval
gen-1765431418-fN8CwqVYyvmovAU0eXXy,2025-12-11 05:36:58.016,0,,,,0.00097,128,81,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,483,254,,GenEval
gen-1765431416-Oh46T4mzeMOmsB9dJlUr,2025-12-11 05:36:56.798,0,,,,0.000946,141,77,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,570,300,,GenEval
gen-1765431413-Vvvse91uonAK0tfiP7Lo,2025-12-11 05:36:53.923,0,,,0,0.00117,636,392,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2371,533,,GenEval
gen-1765431411-gEbiw2goZoTmnvnPfM04,2025-12-11 05:36:51.165,0,,,0,0.000875,636,274,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2230,1138,,GenEval
gen-1765431401-zzIdtiVIg9gJAyC126wB,2025-12-11 05:36:41.429,0,,,0,0.005165,636,1990,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,9604,602,,GenEval
gen-1765431400-saH7Wfk7ws5qegkfgBW1,2025-12-11 05:36:40.315,0,,,,0.000816,133,65,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,330,393,,GenEval
gen-1765431392-f2Cww0v9UUTuJ5plqNNQ,2025-12-11 05:36:32.821,0,,,0,0.003253,395,1254,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,7111,630,,GenEval
gen-1765431391-xZQTlW8bQxfH6ox3t9Jy,2025-12-11 05:36:31.606,0,,,,0.000742,146,56,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,392,385,,GenEval
gen-1765431389-vlcKGE8wr0HSHZlVcMqa,2025-12-11 05:36:29.968,0,,,0,0.000566,395,179,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1369,608,,GenEval
gen-1765431381-6hMkbWg55u9dMKNOhuzk,2025-12-11 05:36:21.775,0,,,0,0.005091,395,1989,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8067,507,,GenEval
gen-1765431378-RxCrhsORWkmtCnrTTEu4,2025-12-11 05:36:18.161,0,,,0,0.002614,364,450,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2841,642,,GenEval
gen-1765431374-jbukPWgahdlbqJOiVaKS,2025-12-11 05:36:14.483,0,,,0,0.001775,380,279,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2152,1221,,GenEval
gen-1765431371-2p0rWCJ0QGevQqOovDYG,2025-12-11 05:36:11.115,0,,,0,0.00163,385,249,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2209,905,,GenEval
gen-1765431369-YL8hTIbUtls3I6U5qdIX,2025-12-11 05:36:09.698,0,,,,0.001096,133,93,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,717,326,,GenEval
gen-1765431367-cy09gNvut5JwtkX06Mtv,2025-12-11 05:36:07.115,0,,,0,0.001711,321,278,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1755,691,,GenEval
gen-1765431366-BqfRd4hCO7D8mnJqIMDJ,2025-12-11 05:36:06.109,0,,,,0.000818,239,52,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,273,390,,GenEval
gen-1765431362-oF17exyPlCMVrAzohruo,2025-12-11 05:36:02.137,0,,,0,0.001728,323,281,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3159,684,,GenEval
gen-1765431360-a6qacfHMNLNZkQkKk0en,2025-12-11 05:36:00.892,0,,,,0.000946,133,78,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,412,347,,GenEval
gen-1765431353-NphmOebJDw4cJEzBUKba,2025-12-11 05:35:53.819,0,,,0,0.003557,342,643,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,5735,881,,GenEval
gen-1765431350-CuyEVJdORDeOr0bOjDyb,2025-12-11 05:35:50.013,0,,,0,0.002353,338,403,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3041,605,,GenEval
gen-1765431346-sRBzEWNPveu20SAXwism,2025-12-11 05:35:46.848,0,,,0,0.001783,343,288,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1967,942,,GenEval
gen-1765431344-E1lEhSoQxkAqM9zLsnQK,2025-12-11 05:35:44.805,0,,,,0.000717,134,55,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,324,1424,,GenEval
gen-1765431341-eaIMEY83xnp7Z82PMgcJ,2025-12-11 05:35:41.613,0,,,0,0.001949,309,328,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2331,602,,GenEval
gen-1765431340-Zzx2hl2AlDic9rwPq63v,2025-12-11 05:35:40.714,0,,,,0.001023,315,63,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,234,297,,GenEval
gen-1765431336-9GZNbpHWZ2HGnkBZX3Z1,2025-12-11 05:35:36.103,0,,,0,0.002158,313,369,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3833,608,,GenEval
gen-1765431334-vQszT0N7JCDiPO83vFqW,2025-12-11 05:35:34.696,0,,,,0.000717,134,55,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,0,195,,GenEval
gen-1765431330-8mRlDgijZBJR5ukmPljK,2025-12-11 05:35:30.869,0,,,0,0.00252,305,443,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2807,820,,GenEval
gen-1765431327-T6kCSKWEc3ZnLYhA5KNa,2025-12-11 05:35:27.402,0,,,0,0.001631,311,264,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2460,702,,GenEval
gen-1765431324-FQMcSkn1i8hRibGCn87v,2025-12-11 05:35:24.101,0,,,0,0.001851,316,307,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2318,709,,GenEval
gen-1765431323-eV97E0M8QDN24VBX1wwP,2025-12-11 05:35:23.304,0,,,,0.000483,131,32,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,127,352,,GenEval
gen-1765431319-PU8ih2zhITQoXcipgRgW,2025-12-11 05:35:19.642,0,,,0,0.001909,289,324,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2399,1140,,GenEval
gen-1765431318-edibmrW24FQEoHs8mA5U,2025-12-11 05:35:18.693,0,,,,0.000747,214,48,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,171,477,,GenEval
gen-1765431315-0z82NTan7kDrpMzcezmg,2025-12-11 05:35:15.411,0,,,0,0.001721,291,286,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2571,604,,GenEval
gen-1765431314-sQd6gQR3HUPBIvhAOOtj,2025-12-11 05:35:14.386,0,,,,0.000643,131,48,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,291,399,,GenEval
gen-1765431313-xd4oMKwT5oAQI3vcNXlW,2025-12-11 05:35:13.273,0,,,,0.000552,130,39,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,151,573,,GenEval
gen-1765431310-WYdNFScJPiu3Bt1Vx5oZ,2025-12-11 05:35:10.790,0,,,0,0.000936,646,297,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1897,531,,GenEval
gen-1765431308-LuQcMKpmvh1U84mAkKZW,2025-12-11 05:35:08.848,0,,,0,0.000791,646,239,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1637,591,,GenEval
gen-1765431306-ibwhdEawuMXLZK4YVfby,2025-12-11 05:35:06.495,0,,,0,0.000993,646,320,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1985,551,,GenEval
gen-1765431305-OqNY56HpXM1T1VkAQxQd,2025-12-11 05:35:05.374,0,,,,0.000568,143,39,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,321,457,,GenEval
gen-1765431303-k5fUGPQHnXtBPorbiLDJ,2025-12-11 05:35:03.846,0,,,0,0.000523,388,163,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1304,618,,GenEval
gen-1765431302-2SDPeWF0CstLPucg83W5,2025-12-11 05:35:02.288,0,,,,0.001365,164,116,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,679,542,,GenEval
gen-1765431300-ydky6SWO3zA41xwYF2ZX,2025-12-11 05:35:00.680,0,,,0,0.000606,388,196,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1280,634,,GenEval
gen-1765431299-M1l6zPlI839OdIoOuAc5,2025-12-11 05:34:59.600,0,,,,0.000752,146,57,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,456,338,,GenEval
gen-1765431297-HvDbrq1ENvaMBFnZu6SX,2025-12-11 05:34:57.799,0,,,0,0.000518,388,161,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1385,633,,GenEval
gen-1765431293-JisPBkfxzpxoZuRJNxHm,2025-12-11 05:34:53.897,0,,,0,0.00249,345,429,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3049,574,,GenEval
